-2044.0504,-1707.6237,18.63,286.66998,-2282.04,8.38,-0.00000000023283475,-0.005944175,1.6957198
-2042.8983,-1716.7872,18.63,286.66998,-2282.04,8.38,-0.00000000023283475,-0.005944175,1.6957198
-2041.7463,-1725.9504,18.63,286.66998,-2282.04,8.38,-0.00000000023283475,-0.005944175,1.6957198
-2040.5953,-1735.1072,18.63,287.75726,-2281.8333,8.386143,-0.00000000023283475,-0.005944175,1.6957198
-2039.448,-1744.2372,18.63,292.8551,-2280.8635,8.414944,-0.00000000023283475,-0.005944175,1.6957198
-2038.2952,-1753.3658,18.63,297.8636,-2279.911,8.442496,-0.00000000023283475,-0.005944176,1.6959118
-2037.1047,-1762.4861,18.63,302.2749,-2279.0708,8.461697,0,-0.005944175,1.6969663
-2035.9072,-1771.6471,18.63,306.7048,-2278.2273,8.480738,0,-0.005944175,1.6980208
-2034.6831,-1780.763,18.63,311.09235,-2277.3918,8.495139,0,-0.0059441756,1.6999382
-2033.4591,-1789.8784,18.63,315.47968,-2276.5566,8.50954,0,-0.005944175,1.7018557
-2032.1979,-1798.9847,18.63,320.10406,-2275.6797,8.514647,0,-0.0059441756,1.7044444
-2030.9353,-1808.0911,18.63,324.73642,-2274.801,8.519446,-0.00000000023283475,-0.005944175,1.707033
-2029.6389,-1817.1929,18.63,329.75516,-2273.842,8.524247,0,-0.005944175,1.7101969
-2028.3381,-1826.294,18.63,334.82407,-2272.8723,8.529047,0,-0.0059441756,1.7134565
-2027.0026,-1835.3875,18.63,340.33945,-2271.7988,8.533848,-0.00009587343,-0.0059441756,1.7170997
-2025.6584,-1844.4792,18.63,345.96548,-2270.6995,8.538648,-0.00009587343,-0.005944176,1.7209346
-2024.28,-1853.5638,18.63,352.0464,-2269.4866,8.54,-0.000095873664,-0.005944175,1.7250572
-2022.888,-1862.6461,18.63,358.30606,-2268.229,8.54,-0.00009587343,-0.0059441756,1.7292757
-2021.4653,-1871.7223,18.63,364.9895,-2266.8523,8.54,-0.00009587367,-0.005944175,1.7337817
-2020.0253,-1880.7946,18.63,371.91608,-2265.4075,8.54,-0.000095873445,-0.005944175,1.7384796
-2018.5508,-1889.8593,18.63,379.2192,-2263.8486,8.542649,-0.000095873445,-0.005944175,1.7432731
-2017.0367,-1898.9868,18.63,386.886,-2262.1848,8.547486,-0.000095873664,-0.005944175,1.7483544
-2015.501,-1908.0583,18.63,394.83313,-2260.4194,8.55,-0.0000958732,-0.0059441756,1.7535317
-2013.9362,-1917.102,18.63,403.11353,-2258.5376,8.55,-0.00009587367,-0.005944175,1.7588047
-2012.3447,-1926.14,18.63,411.65018,-2256.5571,8.55,-0.00019174776,-0.0059441756,1.7642697
-2010.7126,-1935.1691,18.63,420.5784,-2254.426,8.55,-0.00019174756,-0.0059441756,1.7698303
-2009.0565,-1944.1925,18.63,429.69885,-2252.2139,8.55,-0.0001917478,-0.005944175,1.775487
-2007.3477,-1953.2025,18.63,439.24173,-2249.8232,8.55,-0.00019174734,-0.005944176,1.7813352
-2005.6212,-1962.2079,18.63,448.9173,-2247.37,8.55,-0.00019174756,-0.005944175,1.7872792
-2003.8356,-1971.1986,18.63,459.04077,-2244.706,8.55,-0.00019174734,-0.005944175,1.7933195
-2002.0374,-1980.1865,18.63,469.24252,-2242,8.55,-0.00019174733,-0.005944176,1.7993594
-2000.1635,-1989.1664,18.63,479.91373,-2239.0452,8.55,-0.00019174733,-0.005944175,1.8055912
-1998.2855,-1998.1383,18.63,490.6089,-2236.074,8.55,-0.00019174756,-0.005944176,1.811823
-1996.327,-2007.0862,18.63,501.7697,-2232.8289,8.55,-0.00019174776,-0.0059441756,1.8182465
-1994.3687,-2016.0333,18.63,512.9297,-2229.584,8.55,-0.00019174733,-0.0059441756,1.8246701
-1992.316,-2024.9525,18.63,524.5323,-2226.0474,8.55,-0.00019174733,-0.0059441756,1.8311894
-1990.2616,-2033.8711,18.63,536.1438,-2222.505,8.55,-0.00019174756,-0.005944175,1.8378049
-1988.121,-2042.7642,18.63,548.1216,-2218.6868,8.55,-0.00019174757,-0.005944175,1.8444202
-1985.9705,-2051.654,18.63,560.14105,-2214.837,8.55,-0.00009587391,-0.005944175,1.8511314
-1983.7379,-2060.517,18.63,572.462,-2210.7332,8.55,-0.00009587365,-0.005944176,1.8579384
-1981.4867,-2069.3733,18.63,584.8511,-2206.5715,8.55,-0.000095874115,-0.005944175,1.8647455
-1979.1617,-2078.2053,18.63,597.4827,-2202.1816,8.55,-0.00009587413,-0.0059441756,1.8715525
-1976.8096,-2087.028,18.63,610.20337,-2197.7078,8.55,-0.0000958739,-0.005944176,1.8784554
-1974.3892,-2095.826,18.63,623.1105,-2193.032,8.55,-0.0000958739,-0.0059441756,1.885454
-1971.9314,-2104.6104,18.63,636.1188,-2188.2463,8.55,-0.00009587365,-0.0059441756,1.892453
-1969.4115,-2113.3728,18.63,649.27057,-2183.282,8.55,-0.00009587388,-0.005944176,1.8995476
-1966.8365,-2122.142,18.63,662.5688,-2178.1658,8.55,-0.00009587413,-0.0059441756,1.9066422
-1964.2152,-2130.867,18.63,675.9383,-2172.9102,8.55,-0.000095874115,-0.0059441756,1.9138329
-1961.5366,-2139.5696,18.63,689.4218,-2167.4907,8.55,-0.000095873664,-0.0059441756,1.9209273
-1958.814,-2148.2551,18.63,702.98254,-2161.9446,8.55,-0.000095873664,-0.005944176,1.9282138
-1956.0249,-2156.915,18.63,716.65875,-2156.2083,8.55,-0.0000958739,-0.005944176,1.9354044
-1953.1997,-2165.5588,18.63,730.3826,-2150.3718,8.55,-0.00009587391,-0.0059441756,1.9426908
-1950.2936,-2174.1765,18.63,744.22144,-2144.3145,8.55,-0.00009587388,-0.005944176,1.9500732
-1947.3624,-2182.7756,18.63,758.08093,-2138.1885,8.55,-0.00009587388,-0.005944176,1.9573594
-1944.343,-2191.3342,18.63,772.04004,-2131.8232,8.55,-0.00009587391,-0.0059441747,1.9647418
-1941.2994,-2199.9036,18.63,786.0449,-2125.3965,8.55,-0.00009587413,-0.005944175,1.9721241
-1938.1652,-2208.4092,18.63,800.1041,-2118.7197,8.55,-0.0000958739,-0.005944175,1.9796022
-1935.0223,-2216.911,18.63,814.16876,-2112.0215,8.55,-0.0000958739,-0.0059441756,1.9869845
-1931.768,-2225.359,18.63,828.30475,-2105.0376,8.55,-0.00009587388,-0.0059441756,1.9944626
-1928.5133,-2233.8074,18.63,842.44183,-2098.053,8.55,-0.0000958739,-0.005944176,2.0019407
-1925.145,-2242.1992,18.63,856.631,-2090.77,8.55,-0.0000958739,-0.0059441756,2.0095148
-1921.7445,-2250.6665,18.63,870.9496,-2083.417,8.55,-0.00009587365,-0.0059441756,2.017089
-1918.2653,-2259.0046,18.63,885.16974,-2075.8542,8.55,-0.00009587367,-0.005944175,2.024663
-1914.7755,-2267.338,18.63,899.3929,-2068.2651,8.55,-0.0000958739,-0.0059441756,2.0322368
-1911.1862,-2275.6155,18.63,913.6239,-2060.425,8.55,-0.00009587414,-0.005944175,2.039811
-1907.5764,-2283.8813,18.63,927.85626,-2052.5337,8.55,-0.0000958739,-0.005944175,2.0474808
-1903.8807,-2292.1008,18.63,942.0854,-2044.4236,8.55,-0.0000958739,-0.0059441756,2.055055
-1900.1556,-2300.3047,18.63,956.31366,-2036.239,8.55,-0.00009587413,-0.005944175,2.0627248
-1896.3473,-2308.4717,18.63,970.5367,-2027.8519,8.55,-0.000095873664,-0.0059441756,2.0703948
-1892.5022,-2316.6084,18.63,984.7362,-2019.3745,8.55,-0.00009587413,-0.005944175,2.0780647
-1888.5875,-2324.7031,18.63,998.9133,-2010.7299,8.55,-0.000095873664,-0.005944175,2.0858305
-1884.6224,-2332.7676,18.63,1013.07404,-2001.9646,8.55,-0.0000958739,-0.0059441756,2.0935004
-1880.6002,-2340.796,18.63,1027.2057,-1993.061,8.55,-0.000095874115,-0.0059441756,2.1012661
-1876.5203,-2348.7878,18.63,1041.3081,-1984.018,8.55,-0.00009587388,-0.005944176,2.109032
-1872.3766,-2356.7744,18.63,1055.4253,-1974.8284,8.55,-0.000095874115,-0.005944175,2.1167977
-1868.1765,-2364.6897,18.63,1069.4513,-1965.5066,8.55,-0.0000958739,-0.0059441756,2.1245635
-1863.9376,-2372.58,18.63,1083.4509,-1956.0925,8.55,-0.000095874115,-0.005944176,2.1323292
-1859.6223,-2380.4187,18.63,1097.3954,-1946.4971,8.55,-0.00009587413,-0.005944175,2.140095
-1855.141,-2388.4768,18.63,1111.7426,-1936.5292,8.55,-0.0000958739,-0.005944176,2.1481483
-1850.7104,-2396.2336,18.63,1125.586,-1926.6649,8.55,-0.000095874115,-0.005944175,2.155914
-1846.2235,-2404.031,18.63,1139.5089,-1916.6736,8.55,-0.0000958739,-0.0059441756,2.1638718
-1841.678,-2411.7063,18.63,1153.2417,-1906.5455,8.55,-0.000095874115,-0.0059441756,2.1716375
-1837.0754,-2419.4404,18.63,1167.0847,-1896.2904,8.55,-0.000095873664,-0.0059441756,2.179595
-1832.3785,-2427.0881,18.63,1180.803,-1885.8228,8.55,-0.0000958739,-0.005944176,2.1874568
-1827.711,-2434.6724,18.63,1194.4089,-1875.4207,8.55,-0.000095873904,-0.005944175,2.1953182
-1822.935,-2442.1748,18.63,1207.8873,-1864.779,8.55,-0.0000958739,-0.0059441756,2.2031798
-1818.1584,-2449.678,18.63,1221.3671,-1854.1365,8.55,-0.0000958739,-0.005944175,2.2110415
-1813.2245,-2457.1729,18.63,1234.8434,-1843.1393,8.55,-0.000095873664,-0.0059441756,2.2189991
-1808.3322,-2464.598,18.63,1248.1941,-1832.2346,8.55,-0.000095873664,-0.005944176,2.2269566
-1803.3461,-2471.932,18.63,1261.3948,-1821.127,8.55,-0.000095873904,-0.0059441756,2.2348182
-1798.3491,-2479.257,18.63,1274.5809,-1809.9952,8.55,-0.00009587368,-0.0059441756,2.2426798
-1793.2504,-2486.524,18.63,1287.6627,-1798.6417,8.55,-0.000095873904,-0.005944175,2.2506375
-1788.1428,-2493.7578,18.63,1300.6858,-1787.27,8.55,-0.00009587413,-0.0059441756,2.2584991
-1782.9515,-2500.9246,18.63,1313.5911,-1775.7194,8.55,-0.0000958739,-0.005944175,2.2664566
-1777.709,-2508.0962,18.63,1326.5068,-1764.0575,8.55,-0.0000958739,-0.0059441756,2.274414
-1772.4215,-2515.1711,18.63,1339.2451,-1752.3016,8.55,-0.0000958739,-0.0059441756,2.2823718
-1767.0979,-2522.2131,18.63,1351.9229,-1740.4686,8.55,-0.00009587388,-0.0059441756,2.2903292
-1761.7137,-2529.1968,18.63,1364.495,-1728.5065,8.55,-0.00009587391,-0.005944175,2.2982867
-1756.2847,-2536.138,18.63,1376.99,-1716.4482,8.55,-0.000095873664,-0.0059441756,2.3062441
-1750.8037,-2543.0293,18.63,1389.3901,-1704.2839,8.55,-0.000095873664,-0.005944175,2.3142018
-1745.269,-2549.8696,18.63,1401.6931,-1692.0098,8.55,-0.00009587414,-0.005944175,2.3221593
