163.3617,274.856,-2646.368,18.65,-29.755201,147.07635,8.32,-0.00009587368,-1.5885329,-0.005944175
163.36569,274.74078,-2645.787,18.65,-31.051233,152.5629,8.32,-0.00009587343,-1.5849856,-0.005944176
163.36969,274.62128,-2645.1934,18.65,-32.36451,158.03378,8.32,-0.00009587368,-1.5814383,-0.005944175
163.37369,274.49167,-2644.5693,18.65,-33.718178,163.46765,8.32,-0.00009587344,-1.5776033,-0.0059441756
163.37369,274.49167,-2644.5693,18.65,-33.718178,163.46765,8.32,-0.00009587344,-1.5776033,-0.0059441756
163.3777,274.36,-2643.935,18.65,-35.08637,168.88924,8.32,-0.00009587365,-1.5738645,-0.005944176
163.3817,274.22058,-2643.262,18.65,-36.50916,174.27277,8.32,-0.00009587365,-1.5698377,-0.005944176
163.3857,274.0801,-2642.5842,18.65,-37.93966,179.64133,8.32,-0.000095873416,-1.5658109,-0.0059441756
163.3897,273.9313,-2641.8691,18.65,-39.432495,184.95985,8.32,-0.00009587343,-1.5614967,-0.005944175
163.3897,273.9313,-2641.8691,18.65,-39.432495,184.95985,8.32,-0.00009587343,-1.5614967,-0.005944175
163.39369,273.78177,-2641.1516,18.65,-40.92917,190.27512,8.32,-0.0000958732,-1.5572782,-0.0059441756
163.39769,273.61856,-2640.3933,18.65,-42.498848,195.53137,8.32,-0.00009587343,-1.552868,-0.005944175
163.40169,273.45532,-2639.6348,18.65,-44.068565,200.78777,8.32,-0.0000958739,-1.5483619,-0.005944175
163.40169,273.45532,-2639.6348,18.65,-44.068565,200.78777,8.32,-0.0000958739,-1.5483619,-0.005944175
163.40569,273.2782,-2638.8298,18.65,-45.72182,205.97903,8.32,-0.000095873205,-1.5436642,-0.005944175
163.40968,273.1006,-2638.0234,18.65,-47.377987,211.16835,8.32,-0.00009587318,-1.5389663,-0.005944176
163.41368,272.91025,-2637.183,18.65,-49.11894,216.30223,8.32,-0.000095873664,-1.5341727,-0.005944175
163.41368,272.91025,-2637.183,18.65,-49.11894,216.30223,8.32,-0.000095873664,-1.5341727,-0.005944175
163.41768,272.71823,-2636.3381,18.65,-50.870937,221.42863,8.32,-0.00009587388,-1.5292829,-0.005944176
163.42168,272.5147,-2635.4587,18.65,-52.699814,226.49739,8.32,-0.00009587413,-1.5242018,-0.0059441756
163.42574,272.30832,-2634.5708,18.65,-54.547905,231.55203,8.32,-0.00009587321,-1.5191203,-0.005944175
163.42574,272.30832,-2634.5708,18.65,-54.547905,231.55203,8.32,-0.00009587321,-1.5191203,-0.005944175
163.42973,272.08798,-2633.6365,18.65,-56.503517,236.63599,8.32,-0.000095873904,-1.5137515,-0.005944175
163.43375,271.86716,-2632.7053,18.65,-58.457264,241.61877,8.32,-0.000095873664,-1.5084784,-0.005944175
163.43774,271.6364,-2631.7437,18.65,-60.48147,246.56323,8.32,-0.00009587391,-1.5030136,-0.005944175
163.43774,271.6364,-2631.7437,18.65,-60.48147,246.56323,8.32,-0.00009587391,-1.5030136,-0.005944175
163.44174,271.4012,-2630.7693,18.65,-62.53592,251.46895,8.32,-0.000095873416,-1.4975487,-0.005944176
163.44574,271.15506,-2629.773,18.65,-64.65332,256.33102,8.32,-0.000095873664,-1.4919881,-0.005944176
163.44974,270.90033,-2628.7588,18.65,-66.820984,261.16623,8.32,-0.000095873416,-1.4863315,-0.005944176
163.44974,270.90033,-2628.7588,18.65,-66.820984,261.16623,8.32,-0.000095873416,-1.4863315,-0.005944176
163.45396,270.63654,-2627.7249,18.65,-69.042145,265.9556,8.32,-0.00009587391,-1.4805791,-0.005944175
163.45796,270.347,-2626.6074,18.65,-71.45495,270.9793,8.32,-0.000095873205,-1.4743472,-0.005944175
163.46196,270.0645,-2625.5337,18.65,-73.788315,275.68665,8.32,-0.00009587391,-1.468499,-0.005944175
163.46196,270.0645,-2625.5337,18.65,-73.788315,275.68665,8.32,-0.00009587391,-1.468499,-0.005944175
163.46599,269.7717,-2624.4392,18.65,-76.18363,280.3477,8.32,-0.00009587343,-1.4624591,-0.005944175
163.46999,269.46942,-2623.3223,18.65,-78.64395,285.00793,8.32,-0.00009587367,-1.456323,-0.005944175
163.46999,269.46942,-2623.3223,18.65,-78.64395,285.00793,8.32,-0.00009587367,-1.456323,-0.005944175
163.47398,269.1574,-2622.1892,18.65,-81.163956,289.58234,8.32,-0.000095873664,-1.4501871,-0.0059441756
163.47798,268.8396,-2621.045,18.65,-83.7204,294.1292,8.32,-0.00009587368,-1.4439554,-0.005944175
163.48198,268.50836,-2619.8735,18.65,-86.36053,298.61264,8.32,-0.00009587391,-1.4376278,-0.005944175
163.48598,268.17188,-2618.6938,18.65,-89.0291,303.07483,8.32,-0.00009587344,-1.4312041,-0.0059441756
163.48997,267.81665,-2617.4844,18.65,-91.79877,307.46216,8.32,-0.00009587367,-1.4247806,-0.005944175
163.48997,267.81665,-2617.4844,18.65,-91.79877,307.46216,8.32,-0.00009587367,-1.4247806,-0.005944175
163.49397,267.4588,-2616.27,18.65,-94.585556,311.8358,8.32,-0.000095873664,-1.4182613,-0.005944175
163.49797,267.08438,-2615.0266,18.65,-97.4801,316.1224,8.32,-0.000095873664,-1.4116457,-0.0059441756
163.50197,266.70847,-2613.7815,18.65,-100.381424,320.40317,8.32,-0.0000958739,-1.4049346,-0.005944175
163.50197,266.70847,-2613.7815,18.65,-100.381424,320.40317,8.32,-0.0000958739,-1.4049346,-0.005944175
163.50597,266.30524,-2612.4998,18.65,-103.40565,324.5843,8.32,-0.00009587391,-1.3982235,-0.005944175
163.50996,265.902,-2611.218,18.65,-106.42987,328.76538,8.32,-0.000095873664,-1.3914165,-0.005944175
163.51396,265.47552,-2609.9038,18.65,-109.57969,332.84384,8.32,-0.000095873664,-1.3845135,-0.0059441756
163.51396,265.47552,-2609.9038,18.65,-109.57969,332.84384,8.32,-0.000095873664,-1.3845135,-0.0059441756
163.51796,265.0483,-2608.5886,18.65,-112.73337,336.91916,8.32,-0.000095873664,-1.3776106,-0.0059441756
163.52196,264.5998,-2607.2437,18.65,-116.002075,340.89664,8.32,-0.000095873904,-1.3706118,-0.0059441756
163.52596,264.1486,-2605.8948,18.65,-119.28528,344.86142,8.32,-0.000095873664,-1.363613,-0.0059441756
163.52596,264.1486,-2605.8948,18.65,-119.28528,344.86142,8.32,-0.000095873664,-1.363613,-0.0059441756
163.52997,263.67426,-2604.519,18.65,-122.676575,348.73373,8.32,-0.0000958739,-1.3565185,-0.0059441756
163.53397,263.1935,-2603.1345,18.65,-126.0993,352.58914,8.32,-0.0000958739,-1.3493278,-0.005944175
163.53796,262.69272,-2601.7278,18.65,-129.60716,356.3523,8.32,-0.000095873664,-1.3420415,-0.005944176
163.53796,262.69272,-2601.7278,18.65,-129.60716,356.3523,8.32,-0.000095873664,-1.3420415,-0.005944176
163.54196,262.18387,-2600.3118,18.65,-133.14983,360.08218,8.32,-0.0000958739,-1.3348508,-0.005944175
163.54596,261.65665,-2598.8772,18.65,-136.77516,363.73224,8.32,-0.00009587367,-1.3274685,-0.005944175
163.54996,261.11905,-2597.4324,18.65,-140.44727,367.33716,8.32,-0.00009587388,-1.3200864,-0.005944176
163.54996,261.11905,-2597.4324,18.65,-140.44727,367.33716,8.32,-0.00009587388,-1.3200864,-0.005944176
163.55396,260.56546,-2595.9717,18.65,-144.19124,370.87265,8.32,-0.00009587344,-1.3127041,-0.0059441756
163.55815,259.999,-2594.4978,18.65,-147.99312,374.3529,8.32,-0.00009587413,-1.305226,-0.005944175
163.56215,259.38837,-2592.9373,18.65,-152.04175,377.9301,8.32,-0.0000958739,-1.2972684,-0.0059441756
163.56215,259.38837,-2592.9373,18.65,-152.04175,377.9301,8.32,-0.0000958739,-1.2972684,-0.0059441756
163.56615,258.78836,-2591.43,18.65,-155.97296,381.2805,8.32,-0.00009587388,-1.2896943,-0.0059441756
163.57014,258.1737,-2589.912,18.65,-159.95868,384.57236,8.32,-0.00009587365,-1.2821203,-0.0059441756
163.57436,257.5401,-2588.3809,18.65,-164.01468,387.78836,8.32,-0.000095874115,-1.2744503,-0.005944175
163.57436,257.5401,-2588.3809,18.65,-164.01468,387.78836,8.32,-0.000095874115,-1.2744503,-0.005944175
163.57837,256.85815,-2586.7542,18.65,-168.34154,391.12366,8.32,-0.000095873664,-1.2663012,-0.0059441756
163.58237,256.18787,-2585.187,18.65,-172.53685,394.2147,8.32,-0.000095873664,-1.2584395,-0.005944176
163.58636,255.50957,-2583.6191,18.65,-176.75409,397.24588,8.32,-0.00009587365,-1.2506738,-0.005944176
163.59036,254.80875,-2582.035,18.65,-181.0551,400.18362,8.32,-0.00009587367,-1.242812,-0.005944175
163.59036,254.80875,-2582.035,18.65,-181.0551,400.18362,8.32,-0.00009587367,-1.242812,-0.005944175
163.5947,254.09848,-2580.445,18.65,-185.38441,403.0848,8.32,-0.0000958739,-1.2349503,-0.005944175
163.59921,253.29689,-2578.7014,18.65,-190.17313,406.109,8.32,-0.0000958739,-1.2263218,-0.005944175
163.59921,253.29689,-2578.7014,18.65,-190.17313,406.109,8.32,-0.0000958739,-1.2263218,-0.005944175
163.60321,252.45102,-2576.8796,18.65,-195.19435,409.19897,8.32,-0.000095873904,-1.2173097,-0.005944175
163.60721,251.67816,-2575.2476,18.65,-199.72589,411.84396,8.32,-0.000095873664,-1.2092562,-0.005944175
163.6112,250.89415,-2573.6084,18.65,-204.2908,414.44424,8.32,-0.0000958739,-1.2012986,-0.0059441756
163.6112,250.89415,-2573.6084,18.65,-204.2908,414.44424,8.32,-0.0000958739,-1.2012986,-0.0059441756
163.6152,250.08293,-2571.9524,18.65,-208.93732,416.93552,8.32,-0.00009587413,-1.1931493,-0.0059441756
163.6192,249.26369,-2570.2922,18.65,-213.6061,419.39508,8.32,-0.00009587388,-1.185096,-0.005944175
163.6232,248.41406,-2568.617,18.65,-218.35822,421.73273,8.32,-0.000095873664,-1.1768509,-0.005944175
163.6232,248.41406,-2568.617,18.65,-218.35822,421.73273,8.32,-0.000095873664,-1.1768509,-0.005944175
163.62727,247.55966,-2566.9395,18.65,-223.12357,424.05078,8.32,-0.00009587413,-1.1687016,-0.005944175
163.63127,246.65434,-2565.212,18.65,-228.0759,426.27246,8.32,-0.00009587388,-1.1603605,-0.0059441756
163.63527,245.7637,-2563.5164,18.65,-232.93971,428.44214,8.32,-0.00009587365,-1.1521155,-0.005944176
163.63527,245.7637,-2563.5164,18.65,-232.93971,428.44214,8.32,-0.00009587365,-1.1521155,-0.005944176
163.63927,244.83246,-2561.8027,18.65,-237.89836,430.46304,8.32,-0.0000958739,-1.1437743,-0.0059441756
163.64326,243.90121,-2560.089,18.65,-242.85701,432.48395,8.32,-0.000095874115,-1.1355292,-0.005944176
163.64917,242.93243,-2558.3613,18.65,-247.91417,434.34537,8.32,-0.00009587391,-1.1271882,-0.0059441756
163.64917,242.93243,-2558.3613,18.65,-247.91417,434.34537,8.32,-0.00009587391,-1.1271882,-0.0059441756
163.65317,241.48366,-2555.8008,18.65,-255.42557,437.02603,8.32,-0.00009587367,-1.1148205,-0.0059441756
163.65717,240.47081,-2554.0535,18.65,-260.58102,438.7109,8.32,-0.0000958739,-1.1063837,-0.0059441756
163.66125,239.44553,-2552.3022,18.65,-265.7682,440.3404,8.32,-0.00009587414,-1.0979466,-0.005944175
163.66525,238.36447,-2550.4985,18.65,-271.15872,441.86862,8.32,-0.00009587388,-1.0893182,-0.005944176
163.66525,238.36447,-2550.4985,18.65,-271.15872,441.86862,8.32,-0.00009587388,-1.0893182,-0.005944176
163.66966,237.29855,-2548.7349,18.65,-276.4464,443.31863,8.32,-0.00009587365,-1.0808812,-0.005944176
163.67386,236.08873,-2546.7854,18.65,-282.34763,444.75565,8.32,-0.0000958739,-1.0714856,-0.0059441756
163.67786,234.92053,-2544.923,18.65,-288.00348,446.07092,8.32,-0.000095873664,-1.0624735,-0.0059441756
163.68185,233.77325,-2543.142,18.65,-293.4567,447.1894,8.32,-0.0000958739,-1.0539405,-0.005944175
163.68185,233.77325,-2543.142,18.65,-293.4567,447.1894,8.32,-0.0000958739,-1.0539405,-0.005944175
163.68585,232.61684,-2541.3591,18.65,-298.928,448.267,8.32,-0.00009587413,-1.0454078,-0.005944175
163.69022,231.42635,-2539.5686,18.65,-304.46762,449.19348,8.32,-0.00009587388,-1.0367793,-0.005944175
163.69022,231.42635,-2539.5686,18.65,-304.46762,449.19348,8.32,-0.00009587388,-1.0367793,-0.005944175
163.69475,230.11766,-2537.6143,18.65,-310.525,450.16257,8.32,-0.00009587388,-1.0272876,-0.005944176
163.69891,228.71603,-2535.577,18.65,-316.8812,450.99918,8.32,-0.000095873904,-1.0175086,-0.005944175
163.70314,227.41093,-2533.698,18.65,-322.7611,451.71036,8.32,-0.000095873445,-1.0084007,-0.005944175
163.70714,226.05856,-2531.7935,18.65,-328.76324,452.28778,8.32,-0.00009587365,-0.99919665,-0.0059441756
163.70714,226.05856,-2531.7935,18.65,-328.76324,452.28778,8.32,-0.00009587365,-0.99919665,-0.0059441756
163.71115,224.76329,-2529.9873,18.65,-334.47055,452.77927,8.32,-0.000095873664,-0.9904722,-0.0059441756
163.71515,223.4313,-2528.1743,18.65,-340.2361,453.1303,8.32,-0.00009587388,-0.9816517,-0.0059441756
163.71915,222.0919,-2526.3638,18.65,-346.00433,453.442,8.32,-0.000095874115,-0.97283137,-0.0059441756
163.72314,220.71431,-2524.5493,18.65,-351.82193,453.60037,8.32,-0.0000958739,-0.964011,-0.0059441756
163.72714,219.331,-2522.7349,18.65,-357.64594,453.73544,8.32,-0.000095873904,-0.9551907,-0.0059441756
163.72714,219.331,-2522.7349,18.65,-357.64594,453.73544,8.32,-0.000095873904,-0.9551907,-0.0059441756
163.73114,217.90532,-2520.9204,18.65,-363.51663,453.69705,8.32,-0.0000958739,-0.94627446,-0.005944175
163.73514,216.47781,-2519.106,18.65,-369.3889,453.6517,8.32,-0.000095873664,-0.93745404,-0.0059441756
163.73914,214.99937,-2517.2915,18.65,-375.30743,453.41647,8.32,-0.000095873664,-0.92844194,-0.0059441756
163.73914,214.99937,-2517.2915,18.65,-375.30743,453.41647,8.32,-0.000095873664,-0.92844194,-0.0059441756
163.74313,213.52098,-2515.477,18.65,-381.22583,453.18127,8.32,-0.00009587388,-0.91952556,-0.0059441756
163.74725,211.99681,-2513.6626,18.65,-387.19022,452.75412,8.32,-0.0000958739,-0.9105134,-0.0059441756
163.75179,210.42377,-2511.7927,18.65,-393.3389,452.304,8.32,-0.0000958739,-0.90130967,-0.005944175
163.75179,210.42377,-2511.7927,18.65,-393.3389,452.304,8.32,-0.0000958739,-0.90130967,-0.005944175
163.75578,208.64757,-2509.745,18.65,-400.12302,451.60706,8.32,-0.00009587391,-0.8910512,-0.005944175
163.75984,207.07304,-2507.9353,18.65,-406.12347,450.97342,8.32,-0.000095873664,-0.8820389,-0.005944175
163.76384,205.4232,-2506.102,18.65,-412.24957,450.1358,8.32,-0.000095873904,-0.8728351,-0.0059441756
163.76384,205.4232,-2506.102,18.65,-412.24957,450.1358,8.32,-0.000095873904,-0.8728351,-0.0059441756
163.76784,203.79588,-2504.297,18.65,-418.2836,449.30054,8.32,-0.000095873846,-0.86372703,-0.0058483016
163.77184,202.12646,-2502.5007,18.65,-424.34253,448.288,8.32,-0.00009587361,-0.854619,-0.005848302
163.77583,200.45123,-2500.7056,18.65,-430.4051,447.25116,8.32,-0.00009587362,-0.8455111,-0.005848302
163.77583,200.45123,-2500.7056,18.65,-430.4051,447.25116,8.32,-0.00009587362,-0.8455111,-0.005848302
163.77985,198.7339,-2498.914,18.65,-436.4831,446.04996,8.32,0,-0.8363072,-0.0058483016
163.78384,196.99942,-2497.117,18.65,-442.5875,444.8021,8.32,0,-0.82710326,-0.005848301
163.78784,195.23683,-2495.3367,18.65,-448.68002,443.41425,8.32,0.00000000023283464,-0.81789935,-0.0058483016
163.79184,193.4608,-2493.5608,18.65,-454.77615,441.96942,8.32,0,-0.8086955,-0.0058483016
163.79184,193.4608,-2493.5608,18.65,-454.77615,441.96942,8.32,0,-0.8086955,-0.0058483016
163.79585,191.65129,-2491.7908,18.65,-460.8784,440.39685,8.323041,-0.00000000023283464,-0.7994916,-0.005848302
163.79994,189.81395,-2490.016,18.65,-467.01254,438.74274,8.327864,0,-0.7901919,-0.0058483016
163.80394,187.91708,-2488.219,18.65,-473.2557,436.94092,8.33,0,-0.78070027,-0.0058483016
163.80394,187.91708,-2488.219,18.65,-473.2557,436.94092,8.33,0,-0.78070027,-0.0058483016
163.80804,186.04019,-2486.4668,18.65,-479.3664,435.088,8.33,0.00000000023283467,-0.7714006,-0.005848301
163.81204,184.09,-2484.6794,18.65,-485.62418,433.08282,8.33,-0.00000000023283467,-0.7618132,-0.0058483016
163.81604,182.16034,-2482.942,18.65,-491.72992,431.02356,8.33,0,-0.7525135,-0.0058483016
163.82004,180.20763,-2481.2124,18.65,-497.83182,428.87653,8.33,0,-0.7432138,-0.005848301
163.82004,180.20763,-2481.2124,18.65,-497.83182,428.87653,8.33,0,-0.7432138,-0.005848301
163.82404,178.22519,-2479.494,18.65,-503.92795,426.61566,8.33,-0.00000000023283464,-0.733818,-0.0058483016
163.82803,176.2259,-2477.7822,18.65,-510.0189,424.28226,8.33,0,-0.7244224,-0.0058483016
163.83203,174.1955,-2476.083,18.65,-516.1005,421.81506,8.33,-0.0000000001164173,-0.71502674,-0.005848302
163.83606,172.15088,-2474.389,18.65,-522.1758,419.2937,8.33,0,-0.70563114,-0.0058483016
163.83606,172.15088,-2474.389,18.65,-522.1758,419.2937,8.33,0,-0.70563114,-0.0058483016
163.84006,170.05602,-2472.6995,18.65,-528.26733,416.60995,8.33,0.00000000011641733,-0.69613963,-0.005848302
163.84406,167.96365,-2471.0242,18.65,-534.3204,413.9027,8.33,0.00000000023283467,-0.6866482,-0.0058483016
163.84805,165.83235,-2469.3682,18.65,-540.35425,411.03217,8.33,0,-0.67725253,-0.005848302
163.84805,165.83235,-2469.3682,18.65,-540.35425,411.03217,8.33,0,-0.67725253,-0.005848302
163.85205,163.69531,-2467.7146,18.65,-546.3847,408.13992,8.33,0.0000000001164173,-0.667761,-0.005848302
163.85606,161.51126,-2466.0825,18.65,-552.3848,405.0678,8.33,-0.0000000001164173,-0.6582695,-0.005848302
163.86006,159.32198,-2464.4482,18.65,-558.39496,401.9849,8.33,-0.00000000011641733,-0.648778,-0.0058483016
163.86006,159.32198,-2464.4482,18.65,-558.39496,401.9849,8.33,-0.00000000011641733,-0.648778,-0.0058483016
163.86406,157.08981,-2462.84,18.65,-564.357,398.71106,8.33,0.0000000001164173,-0.6391907,-0.005848302
163.86806,154.85782,-2461.232,18.65,-570.3186,395.43747,8.33,-0.00000000023283467,-0.6296991,-0.0058483016
163.87206,152.57599,-2459.6511,18.65,-576.2351,391.97372,8.33,-0.00000000011641738,-0.6201117,-0.0059441756
163.87206,152.57599,-2459.6511,18.65,-576.2351,391.97372,8.33,-0.00000000011641738,-0.6201117,-0.0059441756
163.87605,150.29102,-2458.0718,18.65,-582.1491,388.49823,8.33,0.00000000011641739,-0.61062026,-0.005944175
163.88005,147.96484,-2456.5173,18.65,-588.0218,384.8537,8.33,0,-0.60103285,-0.005944175
163.88405,145.63199,-2454.9668,18.65,-593.8875,381.1816,8.33,0,-0.59144545,-0.0059441756
163.88405,145.63199,-2454.9668,18.65,-593.8875,381.1816,8.33,0,-0.59144545,-0.0059441756
163.88805,143.2618,-2453.4387,18.65,-599.70874,377.35666,8.33,0.00000000011641739,-0.5818582,-0.005944175
163.89204,140.88087,-2451.917,18.65,-605.51697,373.48767,8.33,-0.00000000011641738,-0.5722707,-0.005944175
163.89604,138.46663,-2450.4187,18.65,-611.28217,369.48218,8.33,0.00000000011641736,-0.5625875,-0.0059441756
163.89604,138.46663,-2450.4187,18.65,-611.28217,369.48218,8.33,0.00000000011641736,-0.5625875,-0.0059441756
163.90004,136.03777,-2448.9304,18.65,-617.0279,365.41647,8.33,0,-0.5530001,-0.005944175
163.90404,133.57951,-2447.463,18.65,-622.73,361.2335,8.33,-0.00000000011641738,-0.5433168,-0.005944176
163.90805,131.10258,-2446.0083,18.65,-628.4039,356.97568,8.33,0,-0.5337295,-0.0059441756
163.90805,131.10258,-2446.0083,18.65,-628.4039,356.97568,8.33,0,-0.5337295,-0.0059441756
163.91205,128.5937,-2444.5679,18.65,-634.05475,352.60498,8.33,0,-0.52404624,-0.005944175
163.91605,126.06878,-2443.147,18.65,-639.6566,348.15515,8.33,0,-0.5143629,-0.005944176
163.92004,123.52251,-2441.7434,18.65,-645.222,343.6198,8.33,-0.00000000011641739,-0.50467974,-0.005944175
163.92004,123.52251,-2441.7434,18.65,-645.222,343.6198,8.33,-0.00000000011641739,-0.50467974,-0.005944175
163.92404,120.94964,-2440.3608,18.65,-650.7421,338.9781,8.33,-0.00009587391,-0.49499646,-0.005944175
163.92804,118.36111,-2438.9924,18.65,-656.2309,334.2702,8.33,-0.000095873795,-0.48521733,-0.005944175
163.93204,115.74491,-2437.6484,18.65,-661.6649,329.44583,8.33,-0.00009587391,-0.4755341,-0.005944175
163.93604,113.11543,-2436.315,18.65,-667.0731,324.5694,8.33,-0.00009587367,-0.4658508,-0.005944175
163.93604,113.11543,-2436.315,18.65,-667.0731,324.5694,8.33,-0.00009587367,-0.4658508,-0.005944175
163.94003,110.45136,-2435.0095,18.65,-672.41565,319.55807,8.33,-0.000095873795,-0.4560717,-0.0059441747
163.94403,107.77889,-2433.7124,18.65,-677.7383,314.51205,8.33,0,-0.4463884,-0.0059441756
163.94803,105.07162,-2432.4497,18.65,-682.98004,309.32312,8.33,0,-0.43660924,-0.0059441756
163.94803,105.07162,-2432.4497,18.65,-682.98004,309.32312,8.33,0,-0.43660924,-0.0059441756
163.95203,102.359406,-2431.1921,18.65,-688.2105,304.114,8.33,0,-0.42692602,-0.0059441756
163.95602,99.6088,-2429.973,18.65,-693.3517,298.7472,8.33,0.00000000011641738,-0.41714692,-0.0059441756
163.96002,96.85705,-2428.7551,18.65,-698.48944,293.3754,8.33,-0.00000000011641738,-0.4073678,-0.0059441756
163.96002,96.85705,-2428.7551,18.65,-698.48944,293.3754,8.33,-0.00000000011641738,-0.4073678,-0.0059441756
163.96413,94.06331,-2427.5789,18.65,-703.5249,287.83112,8.33,0.00000000011641739,-0.39758864,-0.005944175
163.96815,91.191696,-2426.37,18.65,-708.70074,282.1323,8.33,0,-0.38752195,-0.0059441756
163.97215,88.331116,-2425.231,18.65,-713.6669,276.36975,8.33,-0.00000000011641738,-0.3776469,-0.0059441756
163.97215,88.331116,-2425.231,18.65,-713.6669,276.36975,8.33,-0.00000000011641738,-0.3776469,-0.0059441756
163.97615,85.49418,-2424.103,18.65,-718.5871,270.65268,8.33,0.00000000011641738,-0.36786777,-0.0059441756
163.98015,82.62268,-2423.018,18.65,-723.4037,264.78442,8.33,0,-0.35808858,-0.005944175
163.98415,79.74727,-2421.938,18.65,-728.20886,258.89917,8.33,0,-0.34830955,-0.005944175
163.98415,79.74727,-2421.938,18.65,-728.20886,258.89917,8.33,0,-0.34830955,-0.005944175
163.98814,76.836784,-2420.8972,18.65,-732.91174,252.8811,8.33,-0.00000000011641736,-0.3385304,-0.0059441756
163.99214,73.91831,-2419.865,18.65,-737.59186,246.83296,8.33,0.00000000005820868,-0.3286554,-0.0059441756
163.99614,70.97153,-2418.8718,18.65,-742.1772,240.66833,8.33,0,-0.31887624,-0.0059441756
163.99614,70.97153,-2418.8718,18.65,-742.1772,240.66833,8.33,0,-0.31887624,-0.0059441756
164.00014,68.014725,-2417.8926,18.65,-746.7276,234.46193,8.33,0,-0.3090013,-0.0059441756
